Company Name,Market Cap,Year,Quarter,Negative Sentiment Score,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Count,Positive Sentiment Count,Neutral Sentiment Count,Doc Sentiment Score,Symbol,Sector
"Hillenbrand, Inc.",3113975401,2023,3,0.122455404,0.358507778,0.519036818,0.126126126,0.355855856,0.518018018,0.22972973,HI,industrials
Mueller Water Products,2144545620,2023,3,0.26130514,0.219910298,0.518784563,0.266435986,0.214532872,0.519031142,-0.051903114,MWA,industrials
Nordson Corporation,13147276859,2023,3,0.149461671,0.260691288,0.589847041,0.153374233,0.260736196,0.585889571,0.107361963,NDSN,industrials
Parker-Hannifin Corporation,50993811120,2023,3,0.078462956,0.383626119,0.537910925,0.080756014,0.381443299,0.537800687,0.300687285,PH,industrials
"Rockwell Automation, Inc.",33638846250,2023,3,0.088400984,0.341375151,0.570223866,0.093198992,0.340050378,0.56675063,0.246851385,ROK,industrials
Standex International Corporation,1850036661,2023,3,0.062553617,0.437176148,0.500270234,0.065326633,0.43718593,0.497487437,0.371859296,SXI,industrials
Thermon Group Holdings Inc,842025000,2023,3,0.054639015,0.419686157,0.525674829,0.054607509,0.416382253,0.529010239,0.361774744,THR,industrials
Twin Disc Incorporated,190794817,2023,3,0.077084396,0.431797886,0.491117718,0.081481481,0.42962963,0.488888889,0.348148148,TWIN,industrials
Daktronics Inc,369739697,2023,3,0.189860399,0.369676132,0.440463469,0.194690265,0.362831858,0.442477876,0.168141593,DAKT,technology
Flex Ltd.,11526928444,2023,3,0.098736945,0.415371736,0.485891319,0.099722992,0.412742382,0.487534626,0.313019391,FLEX,technology
Fabrinet,4238775338,2023,3,0.166528606,0.268199932,0.565271463,0.165898618,0.267281106,0.566820276,0.101382488,FN,technology
Jabil Circuit Inc,13649203080,2023,3,0.073557364,0.373762956,0.552679681,0.078864353,0.369085174,0.552050473,0.29022082,JBL,technology
LightPath Technologies Inc,60094538,2023,3,0.078283875,0.160814913,0.760901213,0.080851064,0.161702128,0.757446809,0.080851064,LPTH,technology
LSI Industries Inc.,452181138,2023,3,0.070211746,0.403965567,0.525822688,0.075098814,0.399209486,0.5256917,0.324110672,LYTS,technology
Methode Electronics Inc,1155281036,2023,3,0.115165785,0.252518003,0.632316213,0.119047619,0.252380952,0.628571429,0.133333333,MEI,technology
OSI Systems Inc,1969375667,2023,3,0.076943171,0.355217177,0.567839653,0.080246914,0.354938272,0.564814815,0.274691358,OSIS,technology
Plexus Corp,2692492635,2023,3,0.129870564,0.384197356,0.48593208,0.135220126,0.377358491,0.487421384,0.242138365,PLXS,technology
"Richardson Electronics, Ltd.",166614068,2023,3,0.060466674,0.284232155,0.655301171,0.061135371,0.286026201,0.652838428,0.22489083,RELL,technology
Sanmina Corporation,3155662825,2023,3,0.065599618,0.390855028,0.543545354,0.072164948,0.386597938,0.541237113,0.31443299,SANM,technology
TE Connectivity Ltd,40422953226,2023,3,0.070452143,0.306174383,0.623373474,0.076086957,0.302173913,0.62173913,0.226086957,TEL,technology
Evolution Petroleum Corporation Inc,325367886,2023,3,0.08626491,0.220680736,0.693054354,0.090909091,0.218855219,0.69023569,0.127946128,EPM,energy
PHX Minerals Inc.,122865896,2023,3,0.104867889,0.276929451,0.61820266,0.109649123,0.276315789,0.614035088,0.166666667,PHX,energy
"A-Mark Precious Metals, Inc.",807608032,2023,3,0.119403946,0.302168311,0.578427742,0.121212121,0.2996633,0.579124579,0.178451178,AMRK,financials
Applied Blockchain Inc,566289080,2023,3,0.040623784,0.210932064,0.748444152,0.045092838,0.217506631,0.737400531,0.172413793,APLD,financials
Houlihan Lokey Inc,6842962931,2023,3,0.109577147,0.222347133,0.66807572,0.114982578,0.229965157,0.655052265,0.114982578,HLI,financials
Netcapital Inc,4825759,2023,3,0.025812442,0.222208309,0.751979249,0.025210084,0.218487395,0.756302521,0.193277311,NCPL,financials
"Nomura Holdings, Inc.",11248079754,2023,3,0.18227757,0.236481504,0.581240927,0.181384248,0.23627685,0.582338902,0.054892601,NMR,financials
"Raymond James Financial, Inc.",22216750079,2023,3,0.151141707,0.351961614,0.496896679,0.15625,0.346875,0.496875,0.190625,RJF,financials
StoneX Group Inc.,2051986588,2023,3,0.122654748,0.333596692,0.54374856,0.126404494,0.328651685,0.54494382,0.202247191,SNEX,financials
American Woodmark Corporation,1177805072,2023,3,0.108308731,0.301975841,0.589715429,0.108,0.3,0.592,0.192,AMWD,consumer-discretionary
Crown Crafts Inc,50352127,2023,3,0.199478614,0.153266218,0.647255168,0.2,0.161904762,0.638095238,-0.038095238,CRWS,consumer-discretionary
Ethan Allen Interiors Inc.,790615670,2023,3,0.118561438,0.311291823,0.57014674,0.126126126,0.310810811,0.563063063,0.184684685,ETD,consumer-discretionary
Flexsteel Industries Inc,121491995,2023,3,0.086467709,0.328930756,0.584601536,0.085889571,0.325153374,0.588957055,0.239263804,FLXS,consumer-discretionary
Hooker Furniture Corporation,238632504,2023,3,0.170003601,0.414939046,0.415057353,0.17037037,0.422222222,0.407407407,0.251851852,HOFT,consumer-discretionary
The Lovesac Company,355012610,2023,3,0.060567318,0.500425225,0.439007457,0.06372549,0.495098039,0.441176471,0.431372549,LOVE,consumer-discretionary
La-Z-Boy Incorporated,1319253648,2023,3,0.088251443,0.402597788,0.509150769,0.090909091,0.4,0.509090909,0.309090909,LZB,consumer-discretionary
"MillerKnoll, Inc.",1412742248,2023,3,0.142461768,0.287373913,0.57016432,0.145896657,0.285714286,0.568389058,0.139817629,MLKN,consumer-discretionary
Anterix Inc,611267460,2023,3,0.03611649,0.226197848,0.737685662,0.037151703,0.229102167,0.73374613,0.191950464,ATEX,communication-services
IDT Corporation,594063767,2023,3,0.084842647,0.236370922,0.678786431,0.092896175,0.234972678,0.672131148,0.142076503,IDT,communication-services
"Ooma, Inc.",350658000,2023,3,0.060259534,0.33413637,0.605604097,0.067385445,0.32884097,0.603773585,0.261455526,OOMA,communication-services
Sify Technologies Limited,372983416,2023,3,0.04074426,0.169848208,0.789407533,0.042944785,0.171779141,0.785276074,0.128834356,SIFY,communication-services
Performance Food Group Co,9713842660,2023,3,0.100979716,0.414385473,0.484634811,0.108490566,0.405660377,0.485849057,0.297169811,PFGC,consumer-staples
Sysco Corporation,36075416280,2023,3,0.054216241,0.433056446,0.512727312,0.057491289,0.430313589,0.512195122,0.3728223,SYY,consumer-staples
"United Natural Foods, Inc.",1190182248,2023,3,0.17519981,0.297747707,0.527052484,0.175066313,0.299734748,0.525198939,0.124668435,UNFI,consumer-staples
"Zedge, Inc.",26999247,2023,3,0.099407579,0.350156461,0.55043596,0.099378882,0.354037267,0.546583851,0.254658385,ZDGE,communication-services
"American Outdoor Brands, Inc.",123874140,2023,3,0.123932691,0.285705696,0.590361613,0.123809524,0.282539683,0.593650794,0.158730159,AOUT,consumer-discretionary
Escalade Incorporated,207359240,2023,3,0.083618725,0.343183085,0.57319819,0.084615385,0.338461538,0.576923077,0.253846154,ESCA,consumer-discretionary
Johnson Outdoors Inc,596753642,2023,3,0.085504905,0.290938793,0.623556302,0.089171975,0.286624204,0.624203822,0.197452229,JOUT,consumer-discretionary
"Nautilus, Inc.",31970007,2023,3,0.127500329,0.355227604,0.517272067,0.136363636,0.355371901,0.508264463,0.219008264,NLS,consumer-discretionary
Peloton Interactive Inc,2487452683,2023,3,0.081978404,0.237473372,0.680548224,0.083591331,0.238390093,0.678018576,0.154798762,PTON,consumer-discretionary
Vista Outdoor Inc.,1700679519,2023,3,0.115905182,0.416295508,0.467799309,0.119047619,0.414285714,0.466666667,0.295238095,VSTO,consumer-discretionary
Patriot Transportation Holding Inc,31897102,2023,3,0.116741547,0.17548646,0.707771993,0.124567474,0.173010381,0.702422145,0.048442907,PATI,industrials
Ark Restaurants Corp,61270720,2023,3,0.058290105,0.142516865,0.79919303,0.06043956,0.159340659,0.78021978,0.098901099,ARKR,consumer-discretionary
Cracker Barrel Old Country Store,1840421392,2023,3,0.11030079,0.269746424,0.619952786,0.112,0.266666667,0.621333333,0.154666667,CBRL,consumer-discretionary
Darden Restaurants Inc,18801115590,2023,3,0.085470696,0.310873446,0.603655858,0.091588785,0.310280374,0.598130841,0.218691589,DRI,consumer-discretionary
"Brinker International, Inc.",1491030288,2023,3,0.040204206,0.371331058,0.588464736,0.043887147,0.36677116,0.589341693,0.322884013,EAT,consumer-discretionary
Good Times Restaurants Inc,27544350,2023,3,0.17042563,0.286851771,0.542722599,0.166666667,0.293650794,0.53968254,0.126984127,GTIM,consumer-discretionary
"Kura Sushi USA, Inc.",983071719,2023,3,0.056859232,0.271706465,0.671434303,0.063414634,0.273170732,0.663414634,0.209756098,KRUS,consumer-discretionary
"RCI Hospitality Holdings, Inc.",623054635,2023,3,0.080759328,0.146499221,0.772741451,0.088379705,0.147299509,0.764320786,0.058919804,RICK,consumer-discretionary
Starbucks Corporation,1.10582E+11,2023,3,0.030951987,0.518885771,0.450162242,0.033027523,0.513761468,0.453211009,0.480733945,SBUX,consumer-discretionary
Leslies Inc,1217040713,2023,3,0.220788122,0.168354128,0.61085775,0.221130221,0.174447174,0.604422604,-0.046683047,LESL,consumer-discretionary
Live Ventures Incorporated,91012188,2023,3,0.116992151,0.171012361,0.711995488,0.114942529,0.172413793,0.712643678,0.057471264,LIVE,consumer-discretionary
Pure Cycle Corporation,279035680,2023,3,0.04563161,0.225234514,0.729133876,0.048850575,0.227011494,0.724137931,0.17816092,PCYO,utilities
GreenPower Motor Company Inc,89314914,2023,3,0.028749281,0.22363445,0.747616268,0.030434783,0.226086957,0.743478261,0.195652174,GP,consumer-discretionary
Blue Bird Corporation,698660256,2023,3,0.049593195,0.455671363,0.494735442,0.051051051,0.45045045,0.498498498,0.399399399,BLBD,consumer-discretionary
"Natural Grocers by Vitamin Cottage, Inc.",312372030,2023,3,0.034714282,0.334759424,0.630526294,0.03875969,0.333333333,0.627906977,0.294573643,NGVC,consumer-staples
The RMR Group Inc.,370947195,2023,3,0.02553545,0.337466784,0.636997766,0.024691358,0.333333333,0.641975309,0.308641975,RMR,real-estate
"Cavco Industries, Inc.",2327295904,2023,3,0.142223926,0.224457845,0.633318228,0.151079137,0.223021583,0.625899281,0.071942446,CVCO,consumer-discretionary
DR Horton Inc,39213575548,2023,3,0.079601816,0.267323787,0.653074397,0.079069767,0.269767442,0.651162791,0.190697674,DHI,consumer-discretionary
Skyline Champion Corporation,3648532538,2023,3,0.165284755,0.344843674,0.489871572,0.165322581,0.346774194,0.487903226,0.181451613,SKY,consumer-discretionary
"Beazer Homes USA, Inc.",887120100,2023,3,0.067146521,0.27583398,0.657019498,0.068965517,0.272030651,0.659003831,0.203065134,BZH,consumer-discretionary
Central Garden & Pet Company,2267680121,2023,3,0.105427148,0.312336706,0.582236146,0.106557377,0.31147541,0.581967213,0.204918033,CENT,consumer-staples
Campbell Soup Company,12537749520,2023,3,0.142479383,0.435712935,0.421807682,0.143979058,0.429319372,0.426701571,0.285340314,CPB,consumer-staples
Farmer Bros. Co.,47230300,2023,3,0.108294072,0.285515099,0.606190829,0.107142857,0.278571429,0.614285714,0.171428571,FARM,consumer-staples
"General Mills, Inc.",40231329600,2023,3,0.121506084,0.250927691,0.627566225,0.12962963,0.248148148,0.622222222,0.118518519,GIS,consumer-staples
"The Hain Celestial Group, Inc.",1088533480,2023,3,0.211808882,0.33073463,0.457456488,0.207317073,0.332317073,0.460365854,0.125,HAIN,consumer-staples
"John B. Sanfilippo & Son, Inc.",1175350487,2023,3,0.149461365,0.410712942,0.439825693,0.163398693,0.39869281,0.437908497,0.235294118,JBSS,consumer-staples
J&J Snack Foods Corp.,3112519341,2023,3,0.05913223,0.498507944,0.442359826,0.060702875,0.49201278,0.447284345,0.431309904,JJSF,consumer-staples
Lancaster Colony Corporation,5064598440,2023,3,0.073532716,0.322022358,0.604444926,0.078066914,0.31598513,0.605947955,0.237918216,LANC,consumer-staples
Lifevantage Corporation,65892705,2023,3,0.056650886,0.360230255,0.583118859,0.062937063,0.363636364,0.573426573,0.300699301,LFVN,consumer-staples
Lamb Weston Holdings Inc,13767570960,2023,3,0.069853098,0.36916152,0.560985382,0.073482428,0.370607029,0.555910543,0.297124601,LW,consumer-staples
Mama's Creations Inc.,131453426,2023,3,0.032891811,0.461582073,0.505526116,0.036036036,0.454954955,0.509009009,0.418918919,MAMA,consumer-staples
Post Holdings Inc,5574709146,2023,3,0.173494511,0.26163816,0.564867329,0.173913043,0.267080745,0.559006211,0.093167702,POST,consumer-staples
The J. M. Smucker Company,14267550840,2023,3,0.072743692,0.26466475,0.662591559,0.076271186,0.266949153,0.656779661,0.190677966,SJM,consumer-staples
The Simply Good Foods Company,3398602860,2023,3,0.10362269,0.34519769,0.55117962,0.104116223,0.343825666,0.552058111,0.239709443,SMPL,consumer-staples
Bellring Brands LLC,5240406380,2023,3,0.067410421,0.277183329,0.65540625,0.074398249,0.27571116,0.649890591,0.20131291,BRBR,consumer-staples
ConAgra Foods Inc,14211617400,2023,3,0.112715216,0.337881397,0.549403386,0.118993135,0.33409611,0.546910755,0.215102975,CAG,consumer-staples
Bioceres Crop Solutions Corp,677840748,2023,3,0.076539094,0.264811571,0.658649334,0.078378378,0.267567568,0.654054054,0.189189189,BIOX,materials
Coherent Inc,4974400820,2023,3,0.100525226,0.230482097,0.668992678,0.104395604,0.230769231,0.664835165,0.126373626,COHR,technology
ESCO Technologies Inc,2616765379,2023,3,0.14787689,0.414640524,0.437482586,0.146938776,0.408163265,0.444897959,0.26122449,ESE,technology
Genasys Inc,125746620,2023,3,0.075922461,0.269493343,0.654584195,0.077348066,0.270718232,0.651933702,0.193370166,GNSS,technology
Keysight Technologies Inc,23114709120,2023,3,0.092302946,0.323848436,0.583848618,0.097186701,0.322250639,0.58056266,0.225063939,KEYS,technology
Know Labs Inc.,37095386,2023,3,0.026642939,0.223890791,0.74946627,0.026755853,0.227424749,0.745819398,0.200668896,KNW,technology
Mind Technology Inc,8169805,2023,3,0.104730392,0.229253026,0.666016583,0.108247423,0.231958763,0.659793814,0.12371134,MIND,technology
FedEx Corporation,65293550860,2023,3,0.133858556,0.370631294,0.49551015,0.134751773,0.36643026,0.498817967,0.231678487,FDX,industrials
"Radiant Logistics, Inc.",316881468,2023,3,0.142601396,0.186680186,0.670718418,0.148717949,0.184615385,0.666666667,0.035897436,RLGT,industrials
"Compass Minerals International, Inc.",1228830891,2023,3,0.0998018,0.231998138,0.668200061,0.105670103,0.231958763,0.662371134,0.12628866,CMP,materials
Greenbrier Companies Inc,1305741696,2023,3,0.076960526,0.317229962,0.605809512,0.080745342,0.316770186,0.602484472,0.236024845,GBX,industrials
Vail Resorts Inc,8683835388,2023,3,0.040889701,0.345981639,0.613128661,0.045643154,0.34439834,0.609958506,0.298755187,MTN,consumer-discretionary
Cresud S.A.C.I.F. y A.,907620480,2023,3,0.153805829,0.151332973,0.694861198,0.163551402,0.154205607,0.682242991,-0.009345794,CRESY,industrials
Griffon Corporation,2332256004,2023,3,0.063251024,0.296011738,0.640737238,0.063926941,0.296803653,0.639269406,0.232876712,GFF,industrials
IRSA Inversiones Y Representaciones,1166457600,2023,3,0.047910039,0.245432311,0.70665765,0.050761421,0.248730964,0.700507614,0.197969543,IRS,industrials
Matthews International Corporation,1276807744,2023,3,0.151594816,0.336551089,0.511854095,0.156565657,0.333333333,0.51010101,0.176767677,MATW,industrials
Delta Apparel Inc,49777252,2023,3,0.121277331,0.350792867,0.527929802,0.126637555,0.340611354,0.532751092,0.213973799,DLA,consumer-discretionary
G-III Apparel Group Ltd,916429350,2023,3,0.105959729,0.271169589,0.622870681,0.110119048,0.270833333,0.619047619,0.160714286,GIII,consumer-discretionary
Canada Goose Holdings Inc.,1599567440,2023,3,0.165987416,0.313951935,0.520060649,0.168367347,0.31377551,0.517857143,0.145408163,GOOS,consumer-discretionary
Jerash Holdings US Inc,40572840,2023,3,0.085044786,0.234226003,0.680729211,0.086705202,0.23699422,0.676300578,0.150289017,JRSH,consumer-discretionary
"Lakeland Industries, Inc.",105340547,2023,3,0.087909043,0.319635844,0.592455113,0.092307692,0.323076923,0.584615385,0.230769231,LAKE,consumer-discretionary
Ralph Lauren Corporation,7509014140,2023,3,0.104142623,0.589278128,0.306579249,0.105714286,0.585714286,0.308571429,0.48,RL,consumer-discretionary
Under Armour Inc C,3122814456,2023,3,0.11008765,0.344963515,0.544948836,0.111731844,0.34264432,0.545623836,0.230912477,UA,consumer-discretionary
"Under Armour, Inc.",3146031841,2023,3,0.11008765,0.344963515,0.544948836,0.111731844,0.34264432,0.545623836,0.230912477,UAA,consumer-discretionary
V.F. Corporation,7914277957,2023,3,0.128366523,0.472175212,0.399458264,0.128888889,0.468888889,0.402222222,0.34,VFC,consumer-discretionary
Costco Wholesale Corporation,2.40722E+11,2023,3,0.097702714,0.27285544,0.629441847,0.097264438,0.273556231,0.629179331,0.176291793,COST,consumer-staples
Dollar General Corporation,35594656182,2023,3,0.096818767,0.484064115,0.419117118,0.097664544,0.473460722,0.428874735,0.375796178,DG,consumer-staples
"PriceSmart, Inc.",2454112960,2023,3,0.07535762,0.321417626,0.603224754,0.078817734,0.315270936,0.60591133,0.236453202,PSMT,consumer-staples
Walmart Inc,4.24149E+11,2023,3,0.087312759,0.410149177,0.502538063,0.092495637,0.404886562,0.502617801,0.312390925,WMT,consumer-staples
Eagle Materials Inc.,6266123166,2023,3,0.117536748,0.283199344,0.599263909,0.124293785,0.279661017,0.596045198,0.155367232,EXP,materials
James Hardie Industries PLC ADR,12809442880,2023,3,0.149003678,0.323128423,0.527867899,0.152046784,0.317738791,0.530214425,0.165692008,JHX,materials
NewJersey Resources Corporation,4156867944,2023,3,0.016671656,0.312175283,0.671153061,0.019354839,0.322580645,0.658064516,0.303225806,NJR,utilities
RGC Resources Inc,184701459,2023,3,0.085644174,0.229062978,0.685292848,0.08411215,0.23364486,0.682242991,0.14953271,RGCO,utilities
"Suburban Propane Partners, L.P.",928305672,2023,3,0.028303618,0.322174204,0.649522178,0.029411765,0.329411765,0.641176471,0.3,SPH,utilities
Spire Inc.,3200720240,2023,3,0.107287028,0.20516759,0.687545383,0.113537118,0.205240175,0.681222707,0.091703057,SR,utilities
UGI Corporation,4831290240,2023,3,0.068812983,0.333169167,0.59801785,0.070707071,0.328282828,0.601010101,0.257575758,UGI,utilities
